1957 296 5.000 2.00 8.00 -0.20696900 0.55254370 0.00001930 -0.00000890 -0.98222300 -0.14953420 0.00013060 0.00000230 -11.30438990 -0.01428700 0.00000200 0.00000000 0.54024100 0.00008410 -0.00001250 0.00000000 -0.00586700 0.00008370 -0.00001250 0.00000000 258.89184600 15.00284000 0.00000000 0.00000000 0.00470010 0.00467670 32.2
1958 109 3.000 0.00 6.00 -0.29426900 0.48986910 0.00003360 -0.00000560 0.20549400 0.13207620 -0.00006710 -0.00000140 10.96243000 0.01416900 -0.00000200 0.00000000 0.56789700 -0.00003950 -0.00000980 0.00000000 0.02165100 -0.00003930 -0.00000980 0.00000000 225.17787200 15.00352000 0.00000000 0.00000000 0.00465590 0.00463270 32.4
1958 285 21.000 18.00 24.00 -0.04220300 0.55896610 0.00001830 -0.00000950 -0.29533800 -0.16694160 0.00006330 0.00000280 -7.45073990 -0.01524100 0.00000100 0.00000000 0.53487300 -0.00001300 -0.00001300 0.00000000 -0.01120800 -0.00001290 -0.00001290 0.00000000 138.36946100 15.00394000 0.00000000 0.00000000 0.00468570 0.00466240 32.6
1959 098 3.000 0.00 6.00 -0.06549700 0.48764750 0.00000540 -0.00000560 -0.49432100 0.14635950 -0.00002140 -0.00000160 6.88698010 0.01529700 -0.00000200 0.00000000 0.56775800 0.00006210 -0.00000990 0.00000000 0.02151300 0.00006170 -0.00000990 0.00000000 224.45945700 15.00412000 0.00000000 0.00000000 0.00467060 0.00464740 32.8
1959 275 12.000 9.00 15.00 -0.11562900 0.53915620 0.00002420 -0.00000840 0.47794400 -0.17071990 -0.00001010 0.00000260 -3.38892010 -0.01574400 0.00000100 0.00000000 0.54177500 -0.00008690 -0.00001220 0.00000000 -0.00434100 -0.00008650 -0.00001210 0.00000000 2.61192000 15.00463000 0.00000000 0.00000000 0.00467160 0.00464840 33.0 
1960 087 7.000 4.00 10.00 0.13647500 0.51057280 -0.00001860 -0.00000680 -1.16740500 0.16265200 0.00003130 -0.00000210 2.63179990 0.01591200 -0.00000100 0.00000000 0.55566200 0.00012420 -0.00001100 0.00000000 0.00947700 0.00012360 -0.00001090 0.00000000 283.63415500 15.00441000 0.00000000 0.00000000 0.00468490 0.00466160 33.3
1960 264 23.000 20.00 24.000 0.37143900 0.50663930 -0.00000320 -0.00000660 1.14701000 -0.16377560 -0.00006280 0.00000200 0.80816000 -0.01580700 0.00000000 0.00000000 0.55587700 -0.00011170 -0.00001080 0.00000000 0.00969100 -0.00011110 -0.00001070 0.00000000 166.69998200 15.00490000 0.00000000 0.00000000 0.00465790 0.00463470 33.5
1960 265 23.000 0.000 2.000 0.37143900 0.50663930 -0.00000320 -0.00000660 1.14701000 -0.16377560 -0.00006280 0.00000200 0.80816000 -0.01580700 0.00000000 0.00000000 0.55587700 -0.00011170 -0.00001080 0.00000000 0.00969100 -0.00011110 -0.00001070 0.00000000 166.69998200 15.00490000 0.00000000 0.00000000 0.00465790 0.00463470 33.5
1961 046 8.000 5.00 11.00 -0.40334700 0.56142840 -0.00000660 -0.00000940 0.80846100 0.14303490 0.00003550 -0.00000230 -12.71558000 0.01394600 0.00000300 0.00000000 0.53877700 0.00005750 -0.00001290 0.00000000 -0.00732400 0.00005720 -0.00001290 0.00000000 296.43963600 15.00190000 0.00000000 0.00000000 0.00473280 0.00470920 33.6
1961 223 11.000 8.00 14.00 -0.08008400 0.49359960 -0.00001610 -0.00000550 -0.88930900 -0.10770120 -0.00005170 0.00000110 15.27838040 -0.01209800 -0.00000300 0.00000000 0.56655200 0.00000290 -0.00000970 0.00000000 0.02031300 0.00000290 -0.00000960 0.00000000 343.71139500 15.00286000 0.00000000 0.00000000 0.00461470 0.00459170 33.8
1962 035 24.000 21.000 24.000 -0.16164300 0.56725580 -0.00000660 -0.00000950 0.18195500 0.11603710 0.00010340 -0.00000190 -16.13048940 0.01223700 0.00000400 0.00000000 0.53948200 -0.00004890 -0.00001290 0.00000000 -0.00662300 -0.00004860 -0.00001290 0.00000000 176.49542200 15.00052000 0.00000000 0.00000000 0.00474190 0.00471830 34.0
1962 036 0.000 0.000 3.00 -0.16164300 0.56725580 -0.00000660 -0.00000950 0.18195500 0.11603710 0.00010340 -0.00000190 -16.13048940 0.01223700 0.00000400 0.00000000 0.53948200 -0.00004890 -0.00001290 0.00000000 -0.00662300 -0.00004860 -0.00001290 0.00000000 176.49542200 15.00052000 0.00000000 0.00000000 0.00474190 0.00471830 34.0
1962 212 12.000 9.00 15.00 -0.23680000 0.51399390 -0.00002270 -0.00000630 -0.07623200 -0.08284920 -0.00010360 0.00000090 18.32307050 -0.01003900 -0.00000400 0.00000000 0.55869900 0.00010530 -0.00001020 0.00000000 0.01249900 0.00010480 -0.00001020 0.00000000 358.42129500 15.00178000 0.00000000 0.00000000 0.00460690 0.00458390 34.3 
1963 025 14.000 11.00 17.00 0.27819200 0.54660900 -0.00001420 -0.00000790 -0.45453700 0.07954260 0.00015850 -0.00000110 -19.04698940 0.01000100 0.00000500 0.00000000 0.55157000 -0.00012860 -0.00001180 0.00000000 0.00540500 -0.00012790 -0.00001170 0.00000000 26.92914000 14.99898000 0.00000000 0.00000000 0.00474940 0.00472580 34.5
1963 201 21.000 18.00 24.00 0.28264500 0.55049110 -0.00004300 -0.00000800 0.63240400 -0.05439410 -0.00016490 0.00000070 20.67934040 -0.00765600 -0.00000500 0.00000000 0.54363300 0.00010840 -0.00001150 0.00000000 -0.00249200 0.00010780 -0.00001140 0.00000000 133.43791200 15.00078000 0.00000000 0.00000000 0.00460120 0.00457830 34.8
1964 014 21.000 18.00 24.00 0.35085100 0.51769870 -0.00000960 -0.00000630 -1.21234910 0.03935590 0.00019760 -0.00000040 -21.35531040 0.00720000 0.00000500 0.00000000 0.56749000 -0.00010900 -0.00001050 0.00000000 0.02124600 -0.00010850 -0.00001040 0.00000000 132.75976600 14.99754000 0.00000000 0.00000000 0.00475450 0.00473080 35.1
1964 162 5.000 2.00 8.00 0.44756600 0.57495030 0.00000420 -0.00000980 -1.07755000 0.10219610 -0.00010130 -0.00000190 23.01786040 0.00294300 -0.00000600 0.00000000 0.53039100 -0.00000600 -0.00001280 0.00000000 -0.01566800 -0.00000600 -0.00001280 0.00000000 255.17909200 14.99942000 0.00000000 0.00000000 0.00460420 0.00458130 35.4
1964 191 11.000 8.00 14.00 -0.12845700 0.57982410 -0.00000710 -0.00000970 1.36716800 -0.01875010 -0.00023400 0.00000020 22.32827950 -0.00502000 -0.00000500 0.00000000 0.53193300 0.00006290 -0.00001260 0.00000000 -0.01413400 0.00006260 -0.00001250 0.00000000 343.71948200 14.99996000 0.00000000 0.00000000 0.00459830 0.00457540 35.4
1964 338 2.000 23.000 24.000 0.48824100 0.49248890 0.00000810 -0.00000550 1.03472490 -0.11638250 0.00010250 0.00000140 -22.23031040 -0.00534300 0.00000600 0.00000000 0.57325900 0.00004170 -0.00001000 0.00000000 0.02698600 0.00004150 -0.00000990 0.00000000 212.46533200 14.99710000 0.00000000 0.00000000 0.00474560 0.00472190 35.7
1964 339 2.000 0.000 5.00 0.48824100 0.49248890 0.00000810 -0.00000550 1.03472490 -0.11638250 0.00010250 0.00000140 -22.23031040 -0.00534300 0.00000600 0.00000000 0.57325900 0.00004170 -0.00001000 0.00000000 0.02698600 0.00004150 -0.00000990 0.00000000 212.46533200 14.99710000 0.00000000 0.00000000 0.00474560 0.00472190 35.7
1965 150 21.000 18.00 24.00 -0.05644400 0.55331930 0.00005280 -0.00000880 -0.45070900 0.14211910 -0.00012150 -0.00000240 21.83715060 0.00573800 -0.00000500 0.00000000 0.53618600 -0.00008200 -0.00001230 0.00000000 -0.00990200 -0.00008160 -0.00001220 0.00000000 135.63844300 14.99996000 0.00000000 0.00000000 0.00461100 0.00458810 36.1
1965 327 4.000 1.00 7.00 -0.00671800 0.50674280 0.00002360 -0.00000650 0.41215000 -0.16169070 0.00011590 0.00000230 -20.29318050 -0.00836100 0.00000500 0.00000000 0.56024300 0.00012500 -0.00001090 0.00000000 0.01403500 0.00012440 -0.00001090 0.00000000 243.42034900 14.99846000 0.00000000 0.00000000 0.00473590 0.00471230 36.5
1966 140 10.000 7.00 13.00 0.07032500 0.51234600 0.00005580 -0.00000690 0.38836200 0.16914990 -0.00013690 -0.00000240 19.92527010 0.00835200 -0.00000500 0.00000000 0.55065500 -0.00012900 -0.00001100 0.00000000 0.00449500 -0.00012840 -0.00001090 0.00000000 330.89981100 15.00075000 0.00000000 0.00000000 0.00462040 0.00459740 36.9
1966 316 14.000 11.00 17.00 -0.32613100 0.52700210 0.00004600 -0.00000810 -0.22688800 -0.20595310 0.00013110 0.00000340 -17.67395020 -0.01081100 0.00000400 0.00000000 0.54428600 0.00011190 -0.00001230 0.00000000 -0.00184300 0.00011130 -0.00001230 0.00000000 33.96147900 15.00005000 0.00000000 0.00000000 0.00472410 0.00470060 37.3
1967 129 15.000 12.00 18.00 -0.28596100 0.47527930 0.00006070 -0.00000540 1.11546800 0.18900470 -0.00013910 -0.00000230 17.27771950 0.01071600 -0.00000400 0.00000000 0.56457000 -0.00007390 -0.00000990 0.00000000 0.01834100 -0.00007350 -0.00000990 0.00000000 45.90193200 15.00172000 0.00000000 0.00000000 0.00463180 0.00460880 37.7 
1967 306 6.000 3.00 9.00 -0.22254800 0.53236780 0.00005380 -0.00000900 -0.99685200 -0.23859710 0.00014990 0.00000420 -14.53792950 -0.01271900 0.00000300 0.00000000 0.53616800 0.00000360 -0.00001310 0.00000000 -0.00992000 0.00000360 -0.00001300 0.00000000 274.09503200 15.00157000 0.00000000 0.00000000 0.00471170 0.00468820 38.1
1968 088 23.000 20.00 24.000 0.49645700 0.45081620 -0.00002220 -0.00000520 -0.91050100 0.24826940 0.00001640 -0.00000310 3.30468010 0.01563900 -0.00000100 0.00000000 0.56572600 0.00007850 -0.00001020 0.00000000 0.01949000 0.00007810 -0.00001010 0.00000000 163.77092000 15.00425000 0.00000000 0.00000000 0.00468320 0.00465990 38.5
1968 089 23.000 0.000 2.000 0.49645700 0.45081620 -0.00002220 -0.00000520 -0.91050100 0.24826940 0.00001640 -0.00000310 3.30468010 0.01563900 -0.00000100 0.00000000 0.56572600 0.00007850 -0.00001020 0.00000000 0.01949000 0.00007810 -0.00001010 0.00000000 163.77092000 15.00425000 0.00000000 0.00000000 0.00468320 0.00465990 38.5
1968 266 11.000 8.00 14.00 0.30693300 0.48664820 -0.00000230 -0.00000710 0.91063900 -0.27046230 -0.00005330 0.00000410 0.19997000 -0.01557500 0.00000000 0.00000000 0.54497200 -0.00010320 -0.00001180 0.00000000 -0.00116000 -0.00010270 -0.00001170 0.00000000 346.83560200 15.00482000 0.00000000 0.00000000 0.00465950 0.00463630 38.9
1969 077 5.000 2.00 8.00 0.17160100 0.47676430 -0.00002710 -0.00000660 -0.21391600 0.26538190 0.00000900 -0.00000390 -1.02358000 0.01583000 0.00000000 0.00000000 0.55192500 0.00011560 -0.00001140 0.00000000 0.00575900 0.00011500 -0.00001130 0.00000000 252.94537400 15.00419000 0.00000000 0.00000000 0.00469730 0.00467390 39.4
1969 254 20.000 17.00 23.00 0.11380100 0.45900590 -0.00000360 -0.00000560 0.18865900 -0.25213260 -0.00003620 0.00000320 4.39598990 -0.01527000 -0.00000100 0.00000000 0.55943600 -0.00010000 -0.00001040 0.00000000 0.01323200 -0.00009950 -0.00001040 0.00000000 120.87062800 15.00476000 0.00000000 0.00000000 0.00464640 0.00462330 39.9
1970 066 18.000 15.00 21.00 -0.03258900 0.50545260 -0.00002270 -0.00000820 0.49145600 0.27499720 -0.00000080 -0.00000460 -5.23252010 0.01554100 0.00000100 0.00000000 0.53945300 0.00006010 -0.00001270 0.00000000 -0.00665200 0.00005980 -0.00001260 0.00000000 87.22515900 15.00374000 0.00000000 0.00000000 0.00471040 0.00468690 40.4
1970 243 22.000 19.00 24.000 -0.21532000 0.44769950 -0.00001160 -0.00000490 -0.49274400 -0.23453270 -0.00002420 0.00000270 8.54804040 -0.01448500 -0.00000200 0.00000000 0.56757600 -0.00001620 -0.00000970 0.00000000 0.02133100 -0.00001610 -0.00000970 0.00000000 149.93722500 15.00433000 0.00000000 0.00000000 0.00463370 0.00461060 40.9 
1970 244 22.000 0.000 1.000 -0.21532000 0.44769950 -0.00001160 -0.00000490 -0.49274400 -0.23453270 -0.00002420 0.00000270 8.54804040 -0.01448500 -0.00000200 0.00000000 0.56757600 -0.00001620 -0.00000970 0.00000000 0.02133100 -0.00001610 -0.00000970 0.00000000 149.93722500 15.00433000 0.00000000 0.00000000 0.00463370 0.00461060 40.9 
1971 056 10.000 7.00 13.00 -0.32150700 0.51789370 -0.00000410 -0.00000870 1.09239400 0.26550750 -0.00000510 -0.00000470 -9.26004030 0.01480200 0.00000200 0.00000000 0.53716400 -0.00004130 -0.00001300 0.00000000 -0.00892900 -0.00004110 -0.00001300 0.00000000 326.69076500 15.00288000 0.00000000 0.00000000 0.00472280 0.00469930 41.4
1971 203 10.000 7.00 13.00 0.68553900 0.50543480 -0.00008310 -0.00000640 1.37127300 -0.15726250 -0.00018100 0.00000220 20.36965940 -0.00779900 -0.00000400 0.00000000 0.55451800 0.00010070 -0.00001050 0.00000000 0.00833900 0.00010020 -0.00001050 0.00000000 328.41455100 15.00082000 0.00000000 0.00000000 0.00460210 0.00457920 41.8
1971 232 23.000 20.00 24.000 -0.38978900 0.46392800 -0.00002560 -0.00000540 -1.21714790 -0.22285860 -0.00001140 0.00000270 12.42899990 -0.01321400 -0.00000300 0.00000000 0.56229700 0.00007560 -0.00001000 0.00000000 0.01607900 0.00007520 -0.00001000 0.00000000 164.15951500 15.00361000 0.00000000 0.00000000 0.00462190 0.00459890 41.9
1971 233 23.000 0.000 2.000 -0.38978900 0.46392800 -0.00002560 -0.00000540 -1.21714790 -0.22285860 -0.00001140 0.00000270 12.42899990 -0.01321400 -0.00000300 0.00000000 0.56229700 0.00007560 -0.00001000 0.00000000 0.01607900 0.00007520 -0.00001000 0.00000000 164.15951500 15.00361000 0.00000000 0.00000000 0.00462190 0.00459890 41.9
1972 016 11.000 8.00 14.00 0.23215500 0.52077080 -0.00003420 -0.00000710 -0.90779200 0.15136750 0.00018800 -0.00000220 -21.05788990 0.00739400 0.00000500 0.00000000 0.55647800 -0.00012140 -0.00001140 0.00000000 0.01028800 -0.00012080 -0.00001130 0.00000000 342.61105300 14.99773000 0.00000000 0.00000000 0.00475370 0.00473010 42.3
1972 192 20.000 17.00 23.00 0.28179700 0.54694630 -0.00006470 -0.00000830 0.63914200 -0.13100550 -0.00017900 0.00000220 22.14701080 -0.00514000 -0.00000500 0.00000000 0.53946500 0.00010210 -0.00001190 0.00000000 -0.00663900 0.00010160 -0.00001180 0.00000000 118.66390200 14.99998000 0.00000000 0.00000000 0.00459880 0.00457590 42.8
1973 004 16.000 13.00 19.00 0.16819700 0.50076550 -0.00002600 -0.00000580 -0.23491100 0.10499610 0.00016070 -0.00000130 -22.68857000 0.00422700 0.00000600 0.00000000 0.57126300 -0.00008140 -0.00001020 0.00000000 0.02500000 -0.00008100 -0.00001010 0.00000000 58.72660100 14.99662000 0.00000000 0.00000000 0.00475630 0.00473260 43.3
1973 181 12.000 9.00 15.00 0.19178900 0.57546760 -0.00004080 -0.00000970 -0.11111100 -0.09466380 -0.00015800 0.00000170 23.16778950 -0.00232900 -0.00000500 0.00000000 0.53058900 0.00001900 -0.00001280 0.00000000 -0.01547100 0.00001890 -0.00001270 0.00000000 359.11322000 14.99943000 0.00000000 0.00000000 0.00459820 0.00457530 43.8
1973 358 15.000 12.00 18.00 -0.07312300 0.49988990 -0.00002010 -0.00000560 0.41127700 0.06085120 0.00013950 -0.00000080 -23.41661070 0.00070800 0.00000600 0.00000000 0.57516000 0.00002670 -0.00000990 0.00000000 0.02887700 0.00002660 -0.00000980 0.00000000 45.08675000 14.99615000 0.00000000 0.00000000 0.00475520 0.00473150 44.4
1974 171 5.000 2.00 8.00 0.04381400 0.57430020 -0.00000560 -0.00000940 -0.83066500 -0.04926460 -0.00012050 0.00000090 23.43549920 0.00056700 -0.00000600 0.00000000 0.53338900 -0.00007640 -0.00001250 0.00000000 -0.01268500 -0.00007600 -0.00001240 0.00000000 254.66212500 14.99922000 0.00000000 0.00000000 0.00460050 0.00457760 44.9
1974 347 16.000 13.00 19.00 -0.15130400 0.52346950 -0.00001600 -0.00000650 1.07530800 0.01739980 0.00011450 -0.00000030 -23.15629960 -0.00282700 0.00000600 0.00000000 0.56476500 0.00011430 -0.00001070 0.00000000 0.01853400 0.00011370 -0.00001060 0.00000000 61.46255100 14.99648000 0.00000000 0.00000000 0.00475040 0.00472670 45.4
1975 131 7.000 4.00 10.00 -0.33642800 0.52215040 0.00004950 -0.00000670 1.02200000 0.09154180 -0.00015040 -0.00000110 17.73483090 0.01059300 -0.00000400 0.00000000 0.55560700 -0.00010870 -0.00001060 0.00000000 0.00942200 -0.00010820 -0.00001060 0.00000000 285.91113300 15.00166000 0.00000000 0.00000000 0.00462990 0.00460690 45.8
1975 307 13.000 10.00 16.00 -0.37404200 0.55952720 0.00003070 -0.00000910 -0.96607900 -0.12643840 0.00015740 0.00000190 -14.96477030 -0.01276200 0.00000300 0.00000000 0.54037300 0.00008900 -0.00001260 0.00000000 -0.00573600 0.00008850 -0.00001260 0.00000000 19.09967000 15.00145000 0.00000000 0.00000000 0.00471330 0.00468980 46.3
1976 120 10.000 7.00 13.00 -0.27503200 0.49430400 0.00003470 -0.00000560 0.28392600 0.11243640 -0.00009300 -0.00000120 14.56363960 0.01261900 -0.00000300 0.00000000 0.56739400 -0.00003440 -0.00000980 0.00000000 0.02115100 -0.00003420 -0.00000970 0.00000000 330.67230200 15.00265000 0.00000000 0.00000000 0.00464280 0.00461960 46.9
1976 297 5.000 2.00 8.00 -0.21339600 0.56328300 0.00003370 -0.00000960 -0.28151400 -0.15026080 0.00009020 0.00000250 -11.44277000 -0.01423300 0.00000200 0.00000000 0.53574200 -0.00001090 -0.00001300 0.00000000 -0.01034400 -0.00001090 -0.00001300 0.00000000 258.90966800 15.00283000 0.00000000 0.00000000 0.00469980 0.00467640 47.4
1977 108 11.000 8.00 14.00 0.33826200 0.49262390 -0.00000410 -0.00000570 -0.32183800 0.13328400 -0.00005050 -0.00000150 10.86802960 0.01420000 -0.00000200 0.00000000 0.56643300 0.00004990 -0.00001000 0.00000000 0.02019400 0.00004970 -0.00000990 0.00000000 345.16647300 15.00354000 0.00000000 0.00000000 0.00465650 0.00463330 47.9
1977 285 20.000 17.00 23.00 -0.13762200 0.54020310 0.00003330 -0.00000830 0.44132700 -0.16101510 0.00001800 0.00000240 -7.58560990 -0.01522500 0.00000100 0.00000000 0.54330800 -0.00009000 -0.00001210 0.00000000 -0.00281600 -0.00008960 -0.00001210 0.00000000 123.39025100 15.00387000 0.00000000 0.00000000 0.00468600 0.00466270 48.4
1978 097 15.000 12.00 18.00 0.28864300 0.51485880 -0.00001760 -0.00000690 -1.07041300 0.15584760 0.00000340 -0.00000200 6.84699010 0.01528300 -0.00000200 0.00000000 0.55396000 0.00011720 -0.00001100 0.00000000 0.00778400 0.00011670 -0.00001100 0.00000000 44.45846900 15.00419000 0.00000000 0.00000000 0.00467050 0.00464730 48.8
1978 275 6.000 3.00 9.00 0.11055200 0.50530900 0.00001460 -0.00000650 1.18390300 -0.16086040 -0.00003930 0.00000200 -3.44973990 -0.01576000 0.00000100 0.00000000 0.55766200 -0.00009950 -0.00001070 0.00000000 0.01146700 -0.00009900 -0.00001070 0.00000000 272.61926300 15.00454000 0.00000000 0.00000000 0.00467210 0.00464880 49.3
1979 057 17.000 14.00 20.00 -0.20600200 0.55702730 -0.00001020 -0.00000940 0.87545100 0.16251630 0.00000390 -0.00000260 -8.75745960 0.01517600 0.00000200 0.00000000 0.53787900 0.00004140 -0.00001300 0.00000000 -0.00821800 0.00004110 -0.00001290 0.00000000 71.75305900 15.00311000 0.00000000 0.00000000 0.00472150 0.00469800 49.7
1979 234 17.000 14.00 20.00 -0.42897500 0.48865560 -0.00000310 -0.00000550 -0.88320200 -0.12830280 -0.00002930 0.00000140 11.82268050 -0.01367800 -0.00000300 0.00000000 0.56706000 0.00002140 -0.00000970 0.00000000 0.02081800 0.00002130 -0.00000970 0.00000000 74.26717400 15.00381000 0.00000000 0.00000000 0.00462390 0.00460090 50.2
1980 047 9.000 6.00 12.00 0.00102400 0.56041690 -0.00001240 -0.00000930 0.22978800 0.14254690 0.00007350 -0.00000230 -12.56628040 0.01400700 0.00000300 0.00000000 0.53932600 -0.00006220 -0.00001290 0.00000000 -0.00677800 -0.00006190 -0.00001280 0.00000000 311.45929000 15.00195000 0.00000000 0.00000000 0.00473260 0.00470910 50.6
